dataset,acquisition,error_model,jitter_std,jitter_iteration,n_seeds
rastrigin,logpi,drift,0.05,20,10
rastrigin,logpi,drift,0.25,0,10
rastrigin,logpi,drift,0.25,20,10
rastrigin,logpi,drift,1.0,0,10
rastrigin,logpi,drift,1.0,20,10
rastrigin,logpi,drift,5.0,0,10
rastrigin,logpi,drift,5.0,20,10
rastrigin,logpi,gaussian,0.05,0,10
rastrigin,logpi,gaussian,0.05,20,10
rastrigin,logpi,gaussian,0.25,0,10
rastrigin,logpi,gaussian,0.25,20,10
rastrigin,logpi,gaussian,1.0,0,10
rastrigin,logpi,gaussian,1.0,20,10
rastrigin,logpi,gaussian,5.0,0,10
rastrigin,logpi,gaussian,5.0,20,10
rastrigin,pi,ar1,0.05,0,10
rastrigin,pi,ar1,0.05,20,10
rastrigin,pi,ar1,0.25,0,10
rastrigin,pi,ar1,0.25,20,10
rastrigin,pi,ar1,1.0,0,10
rastrigin,pi,ar1,1.0,20,10
rastrigin,pi,ar1,5.0,0,10
rastrigin,pi,ar1,5.0,20,10
rastrigin,pi,bias,0.05,0,10
rastrigin,pi,bias,0.05,20,10
rastrigin,pi,bias,0.25,0,10
rastrigin,pi,bias,0.25,20,10
rastrigin,pi,bias,1.0,0,10
rastrigin,pi,bias,1.0,20,10
rastrigin,pi,bias,5.0,0,10
rastrigin,pi,bias,5.0,20,10
rastrigin,pi,drift,0.05,0,10
rastrigin,pi,drift,0.05,20,10
rastrigin,pi,drift,0.25,0,10
rastrigin,pi,drift,0.25,20,10
rastrigin,pi,drift,1.0,0,10
rastrigin,pi,drift,1.0,20,10
rastrigin,pi,drift,5.0,0,10
rastrigin,pi,drift,5.0,20,10
rastrigin,pi,gaussian,0.05,0,10
rastrigin,pi,gaussian,0.05,20,10
rastrigin,pi,gaussian,0.25,0,10
rastrigin,pi,gaussian,0.25,20,10
rastrigin,pi,gaussian,1.0,0,10
rastrigin,pi,gaussian,1.0,20,10
rastrigin,pi,gaussian,5.0,0,10
rastrigin,pi,gaussian,5.0,20,10
rastrigin,qei,ar1,0.05,0,10
rastrigin,qei,ar1,0.05,20,10
rastrigin,qei,ar1,0.25,0,10
rastrigin,qei,ar1,0.25,20,10
rastrigin,qei,ar1,1.0,0,10
rastrigin,qei,ar1,1.0,20,10
rastrigin,qei,ar1,5.0,0,10
rastrigin,qei,ar1,5.0,20,10
rastrigin,qei,bias,0.05,0,10
rastrigin,qei,bias,0.05,20,10
rastrigin,qei,bias,0.25,0,10
rastrigin,qei,bias,0.25,20,10
rastrigin,qei,bias,1.0,0,10
rastrigin,qei,bias,1.0,20,10
rastrigin,qei,bias,5.0,0,10
rastrigin,qei,bias,5.0,20,10
rastrigin,qei,drift,0.05,0,10
rastrigin,qei,drift,0.05,20,10
rastrigin,qei,drift,0.25,0,10
rastrigin,qei,drift,0.25,20,10
rastrigin,qei,drift,1.0,0,10
rastrigin,qei,drift,1.0,20,10
rastrigin,qei,drift,5.0,0,10
rastrigin,qei,drift,5.0,20,10
rastrigin,qei,gaussian,0.05,0,10
rastrigin,qei,gaussian,0.05,20,10
rastrigin,qei,gaussian,0.25,0,10
rastrigin,qei,gaussian,0.25,20,10
rastrigin,qei,gaussian,1.0,0,10
rastrigin,qei,gaussian,1.0,20,10
rastrigin,qei,gaussian,5.0,0,10
rastrigin,qei,gaussian,5.0,20,10
rastrigin,qnei,ar1,0.05,0,10
rastrigin,qnei,ar1,0.05,20,10
rastrigin,qnei,ar1,0.25,0,10
rastrigin,qnei,ar1,0.25,20,10
rastrigin,qnei,ar1,1.0,0,10
rastrigin,qnei,ar1,1.0,20,10
rastrigin,qnei,ar1,5.0,0,10
rastrigin,qnei,ar1,5.0,20,10
rastrigin,qnei,bias,0.05,0,10
rastrigin,qnei,bias,0.05,20,10
rastrigin,qnei,bias,0.25,0,10
rastrigin,qnei,bias,0.25,20,10
rastrigin,qnei,bias,1.0,0,10
rastrigin,qnei,bias,1.0,20,10
rastrigin,qnei,bias,5.0,0,10
rastrigin,qnei,bias,5.0,20,10
rastrigin,qnei,drift,0.05,0,10
rastrigin,qnei,drift,0.05,20,10
rastrigin,qnei,drift,0.25,0,10
rastrigin,qnei,drift,0.25,20,10
rastrigin,qnei,drift,1.0,0,10
rastrigin,qnei,drift,1.0,20,10
rastrigin,qnei,drift,5.0,0,10
rastrigin,qnei,drift,5.0,20,10
rastrigin,qnei,gaussian,0.05,0,10
rastrigin,qnei,gaussian,0.05,20,10
rastrigin,qnei,gaussian,0.25,0,10
rastrigin,qnei,gaussian,0.25,20,10
rastrigin,qnei,gaussian,1.0,0,10
rastrigin,qnei,gaussian,1.0,20,10
rastrigin,qnei,gaussian,5.0,0,10
rastrigin,qnei,gaussian,5.0,20,10
rastrigin,qpi,ar1,0.05,0,10
rastrigin,qpi,ar1,0.05,20,10
rastrigin,qpi,ar1,0.25,0,10
rastrigin,qpi,ar1,0.25,20,10
rastrigin,qpi,ar1,1.0,0,10
rastrigin,qpi,ar1,1.0,20,10
rastrigin,qpi,ar1,5.0,0,10
rastrigin,qpi,ar1,5.0,20,10
rastrigin,qpi,bias,0.05,0,10
rastrigin,qpi,bias,0.05,20,10
rastrigin,qpi,bias,0.25,0,10
rastrigin,qpi,bias,0.25,20,10
rastrigin,qpi,bias,1.0,0,10
rastrigin,qpi,bias,1.0,20,10
rastrigin,qpi,bias,5.0,0,10
rastrigin,qpi,bias,5.0,20,10
rastrigin,qpi,drift,0.05,0,10
rastrigin,qpi,drift,0.05,20,10
rastrigin,qpi,drift,0.25,0,10
rastrigin,qpi,drift,0.25,20,10
rastrigin,qpi,drift,1.0,0,10
rastrigin,qpi,drift,1.0,20,10
rastrigin,qpi,drift,5.0,0,10
rastrigin,qpi,drift,5.0,20,10
rastrigin,qpi,gaussian,0.05,0,10
rastrigin,qpi,gaussian,0.05,20,10
rastrigin,qpi,gaussian,0.25,0,10
rastrigin,qpi,gaussian,0.25,20,10
rastrigin,qpi,gaussian,1.0,0,10
rastrigin,qpi,gaussian,1.0,20,10
rastrigin,qpi,gaussian,5.0,0,10
rastrigin,qpi,gaussian,5.0,20,10
rastrigin,qucb,ar1,0.05,0,10
rastrigin,qucb,ar1,0.05,20,10
rastrigin,qucb,ar1,0.25,0,10
rastrigin,qucb,ar1,0.25,20,10
rastrigin,qucb,ar1,1.0,0,10
rastrigin,qucb,ar1,1.0,20,10
rastrigin,qucb,ar1,5.0,0,10
rastrigin,qucb,ar1,5.0,20,10
rastrigin,qucb,bias,0.05,0,10
rastrigin,qucb,bias,0.05,20,10
rastrigin,qucb,bias,0.25,0,10
rastrigin,qucb,bias,0.25,20,10
rastrigin,qucb,bias,1.0,0,10
rastrigin,qucb,bias,1.0,20,10
rastrigin,qucb,bias,5.0,0,10
rastrigin,qucb,bias,5.0,20,10
rastrigin,qucb,drift,0.05,0,10
rastrigin,qucb,drift,0.05,20,10
rastrigin,qucb,drift,0.25,0,10
rastrigin,qucb,drift,0.25,20,10
rastrigin,qucb,drift,1.0,0,10
rastrigin,qucb,drift,1.0,20,10
rastrigin,qucb,drift,5.0,0,10
rastrigin,qucb,drift,5.0,20,10
rastrigin,qucb,gaussian,0.05,0,10
rastrigin,qucb,gaussian,0.05,20,10
rastrigin,qucb,gaussian,0.25,0,10
rastrigin,qucb,gaussian,0.25,20,10
rastrigin,qucb,gaussian,1.0,0,10
rastrigin,qucb,gaussian,1.0,20,10
rastrigin,qucb,gaussian,5.0,0,10
rastrigin,qucb,gaussian,5.0,20,10
rastrigin,random,ar1,0.05,0,10
rastrigin,random,ar1,0.05,20,10
rastrigin,random,ar1,0.25,0,10
rastrigin,random,ar1,0.25,20,10
rastrigin,random,ar1,1.0,0,10
rastrigin,random,ar1,1.0,20,10
rastrigin,random,ar1,5.0,0,10
rastrigin,random,ar1,5.0,20,10
rastrigin,random,bias,0.05,0,10
rastrigin,random,bias,0.05,20,10
rastrigin,random,bias,0.25,0,10
rastrigin,random,bias,0.25,20,10
rastrigin,random,bias,1.0,0,10
rastrigin,random,bias,1.0,20,10
rastrigin,random,bias,5.0,0,10
rastrigin,random,bias,5.0,20,10
rastrigin,random,drift,0.05,0,10
rastrigin,random,drift,0.05,20,10
rastrigin,random,drift,0.25,0,10
rastrigin,random,drift,0.25,20,10
rastrigin,random,drift,1.0,0,10
rastrigin,random,drift,1.0,20,10
rastrigin,random,drift,5.0,0,10
rastrigin,random,drift,5.0,20,10
rastrigin,random,gaussian,0.05,0,10
rastrigin,random,gaussian,0.05,20,10
rastrigin,random,gaussian,0.25,0,10
rastrigin,random,gaussian,0.25,20,10
rastrigin,random,gaussian,1.0,0,10
rastrigin,random,gaussian,1.0,20,10
rastrigin,random,gaussian,5.0,0,10
rastrigin,random,gaussian,5.0,20,10
rastrigin,sobol,ar1,0.05,0,10
rastrigin,sobol,ar1,0.05,20,10
rastrigin,sobol,ar1,0.25,0,10
rastrigin,sobol,ar1,0.25,20,10
rastrigin,sobol,ar1,1.0,0,10
rastrigin,sobol,ar1,1.0,20,10
rastrigin,sobol,ar1,5.0,0,10
rastrigin,sobol,ar1,5.0,20,10
rastrigin,sobol,bias,0.05,0,10
rastrigin,sobol,bias,0.05,20,10
rastrigin,sobol,bias,0.25,0,10
rastrigin,sobol,bias,0.25,20,10
rastrigin,sobol,bias,1.0,0,10
rastrigin,sobol,bias,1.0,20,10
rastrigin,sobol,bias,5.0,0,10
rastrigin,sobol,bias,5.0,20,10
rastrigin,sobol,drift,0.05,0,10
rastrigin,sobol,drift,0.05,20,10
rastrigin,sobol,drift,0.25,0,10
rastrigin,sobol,drift,0.25,20,10
rastrigin,sobol,drift,1.0,0,10
rastrigin,sobol,drift,1.0,20,10
rastrigin,sobol,drift,5.0,0,10
rastrigin,sobol,drift,5.0,20,10
rastrigin,sobol,gaussian,0.05,0,10
rastrigin,sobol,gaussian,0.05,20,10
rastrigin,sobol,gaussian,0.25,0,10
rastrigin,sobol,gaussian,0.25,20,10
rastrigin,sobol,gaussian,1.0,0,10
rastrigin,sobol,gaussian,1.0,20,10
rastrigin,sobol,gaussian,5.0,0,10
rastrigin,sobol,gaussian,5.0,20,10
rastrigin,ucb,ar1,0.05,0,10
rastrigin,ucb,ar1,0.05,20,10
rastrigin,ucb,ar1,0.25,0,10
rastrigin,ucb,ar1,0.25,20,10
rastrigin,ucb,ar1,1.0,0,10
rastrigin,ucb,ar1,1.0,20,10
rastrigin,ucb,ar1,5.0,0,10
rastrigin,ucb,ar1,5.0,20,10
rastrigin,ucb,bias,0.05,0,10
rastrigin,ucb,bias,0.05,20,10
rastrigin,ucb,bias,0.25,0,10
rastrigin,ucb,bias,0.25,20,10
rastrigin,ucb,bias,1.0,0,10
rastrigin,ucb,bias,1.0,20,10
rastrigin,ucb,bias,5.0,0,10
rastrigin,ucb,bias,5.0,20,10
rastrigin,ucb,drift,0.05,0,10
rastrigin,ucb,drift,0.05,20,10
rastrigin,ucb,drift,0.25,0,10
rastrigin,ucb,drift,0.25,20,10
rastrigin,ucb,drift,1.0,0,10
rastrigin,ucb,drift,1.0,20,10
rastrigin,ucb,drift,5.0,0,10
rastrigin,ucb,drift,5.0,20,10
rastrigin,ucb,gaussian,0.05,0,10
rastrigin,ucb,gaussian,0.05,20,10
rastrigin,ucb,gaussian,0.25,0,10
rastrigin,ucb,gaussian,0.25,20,10
rastrigin,ucb,gaussian,1.0,0,10
rastrigin,ucb,gaussian,1.0,20,10
rastrigin,ucb,gaussian,5.0,0,10
rastrigin,ucb,gaussian,5.0,20,10
rosenbrock,ei,ar1,0.05,0,10
rosenbrock,ei,ar1,0.05,20,10
rosenbrock,ei,ar1,0.25,0,10
rosenbrock,ei,ar1,0.25,20,10
rosenbrock,ei,ar1,1.0,0,10
rosenbrock,ei,ar1,1.0,20,10
rosenbrock,ei,ar1,5.0,0,10
rosenbrock,ei,ar1,5.0,20,10
rosenbrock,ei,bias,0.05,0,10
rosenbrock,ei,bias,0.05,20,10
rosenbrock,ei,bias,0.25,0,10
rosenbrock,ei,bias,0.25,20,10
rosenbrock,ei,bias,1.0,0,10
rosenbrock,ei,bias,1.0,20,10
rosenbrock,ei,bias,5.0,0,10
rosenbrock,ei,bias,5.0,20,10
rosenbrock,ei,drift,0.05,0,10
rosenbrock,ei,drift,0.05,20,10
rosenbrock,ei,drift,0.25,0,10
rosenbrock,ei,drift,0.25,20,10
rosenbrock,ei,drift,1.0,0,10
rosenbrock,ei,drift,1.0,20,10
rosenbrock,ei,drift,5.0,0,10
rosenbrock,ei,drift,5.0,20,10
rosenbrock,ei,gaussian,0.05,0,10
rosenbrock,ei,gaussian,0.05,20,10
rosenbrock,ei,gaussian,0.25,0,10
rosenbrock,ei,gaussian,0.25,20,10
rosenbrock,ei,gaussian,1.0,0,10
rosenbrock,ei,gaussian,1.0,20,10
rosenbrock,ei,gaussian,5.0,0,10
rosenbrock,ei,gaussian,5.0,20,10
rosenbrock,greedy,ar1,0.05,0,10
rosenbrock,greedy,ar1,0.05,20,10
rosenbrock,greedy,ar1,0.25,0,10
rosenbrock,greedy,ar1,0.25,20,10
rosenbrock,greedy,ar1,1.0,0,10
rosenbrock,greedy,ar1,1.0,20,10
rosenbrock,greedy,ar1,5.0,0,10
rosenbrock,greedy,ar1,5.0,20,10
rosenbrock,greedy,bias,0.05,0,10
rosenbrock,greedy,bias,0.05,20,10
rosenbrock,greedy,bias,0.25,0,10
rosenbrock,greedy,bias,0.25,20,10
rosenbrock,greedy,bias,1.0,0,10
rosenbrock,greedy,bias,1.0,20,10
rosenbrock,greedy,bias,5.0,0,10
rosenbrock,greedy,bias,5.0,20,10
rosenbrock,greedy,drift,0.05,0,10
rosenbrock,greedy,drift,0.05,20,10
rosenbrock,greedy,drift,0.25,0,10
rosenbrock,greedy,drift,0.25,20,10
rosenbrock,greedy,drift,1.0,0,10
rosenbrock,greedy,drift,1.0,20,10
rosenbrock,greedy,drift,5.0,0,10
rosenbrock,greedy,drift,5.0,20,10
rosenbrock,greedy,gaussian,0.05,0,10
rosenbrock,greedy,gaussian,0.05,20,10
rosenbrock,greedy,gaussian,0.25,0,10
rosenbrock,greedy,gaussian,0.25,20,10
rosenbrock,greedy,gaussian,1.0,0,10
rosenbrock,greedy,gaussian,1.0,20,10
rosenbrock,greedy,gaussian,5.0,0,10
rosenbrock,greedy,gaussian,5.0,20,10
rosenbrock,logei,ar1,0.05,0,10
rosenbrock,logei,ar1,0.05,20,10
rosenbrock,logei,ar1,0.25,0,10
rosenbrock,logei,ar1,0.25,20,10
rosenbrock,logei,ar1,1.0,0,10
rosenbrock,logei,ar1,1.0,20,10
rosenbrock,logei,ar1,5.0,0,10
rosenbrock,logei,ar1,5.0,20,10
rosenbrock,logei,bias,0.05,0,10
rosenbrock,logei,bias,0.05,20,10
rosenbrock,logei,bias,0.25,0,10
rosenbrock,logei,bias,0.25,20,10
rosenbrock,logei,bias,1.0,0,10
rosenbrock,logei,bias,1.0,20,10
rosenbrock,logei,bias,5.0,0,10
rosenbrock,logei,bias,5.0,20,10
rosenbrock,logei,drift,0.05,0,10
rosenbrock,logei,drift,0.05,20,10
rosenbrock,logei,drift,0.25,0,10
rosenbrock,logei,drift,0.25,20,10
rosenbrock,logei,drift,1.0,0,10
rosenbrock,logei,drift,1.0,20,10
rosenbrock,logei,drift,5.0,0,10
rosenbrock,logei,drift,5.0,20,10
rosenbrock,logei,gaussian,0.05,0,10
rosenbrock,logei,gaussian,0.05,20,10
rosenbrock,logei,gaussian,0.25,0,10
rosenbrock,logei,gaussian,0.25,20,10
rosenbrock,logei,gaussian,1.0,0,10
rosenbrock,logei,gaussian,1.0,20,10
rosenbrock,logei,gaussian,5.0,0,10
rosenbrock,logei,gaussian,5.0,20,10
rosenbrock,logpi,ar1,0.05,0,10
rosenbrock,logpi,ar1,0.05,20,10
rosenbrock,logpi,ar1,0.25,0,10
rosenbrock,logpi,ar1,0.25,20,10
rosenbrock,logpi,ar1,1.0,0,10
rosenbrock,logpi,ar1,1.0,20,10
rosenbrock,logpi,ar1,5.0,0,10
rosenbrock,logpi,ar1,5.0,20,10
rosenbrock,logpi,bias,0.05,0,10
rosenbrock,logpi,bias,0.05,20,10
rosenbrock,logpi,bias,0.25,0,10
rosenbrock,logpi,bias,0.25,20,10
rosenbrock,logpi,bias,1.0,0,10
rosenbrock,logpi,bias,1.0,20,10
rosenbrock,logpi,bias,5.0,0,10
rosenbrock,logpi,bias,5.0,20,10
rosenbrock,logpi,drift,0.05,0,10
rosenbrock,logpi,drift,0.05,20,10
rosenbrock,logpi,drift,0.25,0,10
rosenbrock,logpi,drift,0.25,20,10
rosenbrock,logpi,drift,1.0,0,10
rosenbrock,logpi,drift,1.0,20,10
rosenbrock,logpi,drift,5.0,0,10
rosenbrock,logpi,drift,5.0,20,10
rosenbrock,logpi,gaussian,0.05,0,10
rosenbrock,logpi,gaussian,0.05,20,10
rosenbrock,logpi,gaussian,0.25,0,10
rosenbrock,logpi,gaussian,0.25,20,10
rosenbrock,logpi,gaussian,1.0,0,10
rosenbrock,logpi,gaussian,1.0,20,10
rosenbrock,logpi,gaussian,5.0,0,10
rosenbrock,logpi,gaussian,5.0,20,10
rosenbrock,pi,ar1,0.05,0,10
rosenbrock,pi,ar1,0.05,20,10
rosenbrock,pi,ar1,0.25,0,10
rosenbrock,pi,ar1,0.25,20,10
rosenbrock,pi,ar1,1.0,0,10
rosenbrock,pi,ar1,1.0,20,10
rosenbrock,pi,ar1,5.0,0,10
rosenbrock,pi,ar1,5.0,20,10
rosenbrock,pi,bias,0.05,0,10
rosenbrock,pi,bias,0.05,20,10
rosenbrock,pi,bias,0.25,0,10
rosenbrock,pi,bias,0.25,20,10
rosenbrock,pi,bias,1.0,0,10
rosenbrock,pi,bias,1.0,20,10
rosenbrock,pi,bias,5.0,0,10
rosenbrock,pi,bias,5.0,20,10
rosenbrock,pi,drift,0.05,0,10
rosenbrock,pi,drift,0.05,20,10
rosenbrock,pi,drift,0.25,0,10
rosenbrock,pi,drift,0.25,20,10
rosenbrock,pi,drift,1.0,0,10
rosenbrock,pi,drift,1.0,20,10
rosenbrock,pi,drift,5.0,0,10
rosenbrock,pi,drift,5.0,20,10
rosenbrock,pi,gaussian,0.05,0,10
rosenbrock,pi,gaussian,0.05,20,10
rosenbrock,pi,gaussian,0.25,0,10
rosenbrock,pi,gaussian,0.25,20,10
rosenbrock,pi,gaussian,1.0,0,10
rosenbrock,pi,gaussian,1.0,20,10
rosenbrock,pi,gaussian,5.0,0,10
rosenbrock,pi,gaussian,5.0,20,10
rosenbrock,qei,ar1,0.05,0,10
rosenbrock,qei,ar1,0.05,20,10
rosenbrock,qei,ar1,0.25,0,10
rosenbrock,qei,ar1,0.25,20,10
rosenbrock,qei,ar1,1.0,0,10
rosenbrock,qei,ar1,1.0,20,10
rosenbrock,qei,ar1,5.0,0,10
rosenbrock,qei,ar1,5.0,20,10
rosenbrock,qei,bias,0.05,0,10
rosenbrock,qei,bias,0.05,20,10
rosenbrock,qei,bias,0.25,0,10
rosenbrock,qei,bias,0.25,20,10
rosenbrock,qei,bias,1.0,0,10
rosenbrock,qei,bias,1.0,20,10
rosenbrock,qei,bias,5.0,0,10
rosenbrock,qei,bias,5.0,20,10
rosenbrock,qei,drift,0.05,0,10
rosenbrock,qei,drift,0.05,20,10
rosenbrock,qei,drift,0.25,0,10
rosenbrock,qei,drift,0.25,20,10
rosenbrock,qei,drift,1.0,0,10
rosenbrock,qei,drift,1.0,20,10
rosenbrock,qei,drift,5.0,0,10
rosenbrock,qei,drift,5.0,20,10
rosenbrock,qei,gaussian,0.05,0,10
rosenbrock,qei,gaussian,0.05,20,10
rosenbrock,qei,gaussian,0.25,0,10
rosenbrock,qei,gaussian,0.25,20,10
rosenbrock,qei,gaussian,1.0,0,10
rosenbrock,qei,gaussian,1.0,20,10
rosenbrock,qei,gaussian,5.0,0,10
rosenbrock,qei,gaussian,5.0,20,10
rosenbrock,qnei,ar1,0.05,0,10
rosenbrock,qnei,ar1,0.05,20,10
rosenbrock,qnei,ar1,0.25,0,10
rosenbrock,qnei,ar1,0.25,20,10
rosenbrock,qnei,ar1,1.0,0,10
rosenbrock,qnei,ar1,1.0,20,10
rosenbrock,qnei,ar1,5.0,0,10
rosenbrock,qnei,ar1,5.0,20,10
rosenbrock,qnei,bias,0.05,0,10
rosenbrock,qnei,bias,0.05,20,10
rosenbrock,qnei,bias,0.25,0,10
rosenbrock,qnei,bias,0.25,20,10
rosenbrock,qnei,bias,1.0,0,10
rosenbrock,qnei,bias,1.0,20,10
rosenbrock,qnei,bias,5.0,0,10
rosenbrock,qnei,bias,5.0,20,10
rosenbrock,qnei,drift,0.05,0,10
rosenbrock,qnei,drift,0.05,20,10
rosenbrock,qnei,drift,0.25,0,10
rosenbrock,qnei,drift,0.25,20,10
rosenbrock,qnei,drift,1.0,0,10
rosenbrock,qnei,drift,1.0,20,10
rosenbrock,qnei,drift,5.0,0,10
rosenbrock,qnei,drift,5.0,20,10
rosenbrock,qnei,gaussian,0.05,0,10
rosenbrock,qnei,gaussian,0.05,20,10
rosenbrock,qnei,gaussian,0.25,0,10
rosenbrock,qnei,gaussian,0.25,20,10
rosenbrock,qnei,gaussian,1.0,0,10
rosenbrock,qnei,gaussian,1.0,20,10
rosenbrock,qnei,gaussian,5.0,0,10
rosenbrock,qnei,gaussian,5.0,20,10
rosenbrock,qpi,ar1,0.05,0,10
rosenbrock,qpi,ar1,0.05,20,10
rosenbrock,qpi,ar1,0.25,0,10
rosenbrock,qpi,ar1,0.25,20,10
rosenbrock,qpi,ar1,1.0,0,10
rosenbrock,qpi,ar1,1.0,20,10
rosenbrock,qpi,ar1,5.0,0,10
rosenbrock,qpi,ar1,5.0,20,10
rosenbrock,qpi,bias,0.05,0,10
rosenbrock,qpi,bias,0.05,20,10
rosenbrock,qpi,bias,0.25,0,10
rosenbrock,qpi,bias,0.25,20,10
rosenbrock,qpi,bias,1.0,0,10
rosenbrock,qpi,bias,1.0,20,10
rosenbrock,qpi,bias,5.0,0,10
rosenbrock,qpi,bias,5.0,20,10
rosenbrock,qpi,drift,0.05,0,10
rosenbrock,qpi,drift,0.05,20,10
rosenbrock,qpi,drift,0.25,0,10
rosenbrock,qpi,drift,0.25,20,10
rosenbrock,qpi,drift,1.0,0,10
rosenbrock,qpi,drift,1.0,20,10
rosenbrock,qpi,drift,5.0,0,10
rosenbrock,qpi,drift,5.0,20,10
rosenbrock,qpi,gaussian,0.05,0,10
rosenbrock,qpi,gaussian,0.05,20,10
rosenbrock,qpi,gaussian,0.25,0,10
rosenbrock,qpi,gaussian,0.25,20,10
rosenbrock,qpi,gaussian,1.0,0,10
rosenbrock,qpi,gaussian,1.0,20,10
rosenbrock,qpi,gaussian,5.0,0,10
rosenbrock,qpi,gaussian,5.0,20,10
rosenbrock,qucb,ar1,0.05,0,10
rosenbrock,qucb,ar1,0.05,20,10
rosenbrock,qucb,ar1,0.25,0,10
rosenbrock,qucb,ar1,0.25,20,10
rosenbrock,qucb,ar1,1.0,0,10
rosenbrock,qucb,ar1,1.0,20,10
rosenbrock,qucb,ar1,5.0,0,10
rosenbrock,qucb,ar1,5.0,20,10
rosenbrock,qucb,bias,0.05,0,10
rosenbrock,qucb,bias,0.05,20,10
rosenbrock,qucb,bias,0.25,0,10
rosenbrock,qucb,bias,0.25,20,10
rosenbrock,qucb,bias,1.0,0,10
rosenbrock,qucb,bias,1.0,20,10
rosenbrock,qucb,bias,5.0,0,10
rosenbrock,qucb,bias,5.0,20,10
rosenbrock,qucb,drift,0.05,0,10
rosenbrock,qucb,drift,0.05,20,10
rosenbrock,qucb,drift,0.25,0,10
rosenbrock,qucb,drift,0.25,20,10
rosenbrock,qucb,drift,1.0,0,10
rosenbrock,qucb,drift,1.0,20,10
rosenbrock,qucb,drift,5.0,0,10
rosenbrock,qucb,drift,5.0,20,10
rosenbrock,qucb,gaussian,0.05,0,10
rosenbrock,qucb,gaussian,0.05,20,10
rosenbrock,qucb,gaussian,0.25,0,10
rosenbrock,qucb,gaussian,0.25,20,10
rosenbrock,qucb,gaussian,1.0,0,10
rosenbrock,qucb,gaussian,1.0,20,10
rosenbrock,qucb,gaussian,5.0,0,10
rosenbrock,qucb,gaussian,5.0,20,10
rosenbrock,random,ar1,0.05,0,10
rosenbrock,random,ar1,0.05,20,10
rosenbrock,random,ar1,0.25,0,10
rosenbrock,random,ar1,0.25,20,10
rosenbrock,random,ar1,1.0,0,10
rosenbrock,random,ar1,1.0,20,10
rosenbrock,random,ar1,5.0,0,10
rosenbrock,random,ar1,5.0,20,10
rosenbrock,random,bias,0.05,0,10
rosenbrock,random,bias,0.05,20,10
rosenbrock,random,bias,0.25,0,10
rosenbrock,random,bias,0.25,20,10
rosenbrock,random,bias,1.0,0,10
rosenbrock,random,bias,1.0,20,10
rosenbrock,random,bias,5.0,0,10
rosenbrock,random,bias,5.0,20,10
rosenbrock,random,drift,0.05,0,10
rosenbrock,random,drift,0.05,20,10
rosenbrock,random,drift,0.25,0,10
rosenbrock,random,drift,0.25,20,10
rosenbrock,random,drift,1.0,0,10
rosenbrock,random,drift,1.0,20,10
rosenbrock,random,drift,5.0,0,10
rosenbrock,random,drift,5.0,20,10
rosenbrock,random,gaussian,0.05,0,10
rosenbrock,random,gaussian,0.05,20,10
rosenbrock,random,gaussian,0.25,0,10
rosenbrock,random,gaussian,0.25,20,10
rosenbrock,random,gaussian,1.0,0,10
rosenbrock,random,gaussian,1.0,20,10
rosenbrock,random,gaussian,5.0,0,10
rosenbrock,random,gaussian,5.0,20,10
rosenbrock,sobol,ar1,0.05,0,10
rosenbrock,sobol,ar1,0.05,20,10
rosenbrock,sobol,ar1,0.25,0,10
rosenbrock,sobol,ar1,0.25,20,10
rosenbrock,sobol,ar1,1.0,0,10
rosenbrock,sobol,ar1,1.0,20,10
rosenbrock,sobol,ar1,5.0,0,10
rosenbrock,sobol,ar1,5.0,20,10
rosenbrock,sobol,bias,0.05,0,10
rosenbrock,sobol,bias,0.05,20,10
rosenbrock,sobol,bias,0.25,0,10
rosenbrock,sobol,bias,0.25,20,10
rosenbrock,sobol,bias,1.0,0,10
rosenbrock,sobol,bias,1.0,20,10
rosenbrock,sobol,bias,5.0,0,10
rosenbrock,sobol,bias,5.0,20,10
rosenbrock,sobol,drift,0.05,0,10
rosenbrock,sobol,drift,0.05,20,10
rosenbrock,sobol,drift,0.25,0,10
rosenbrock,sobol,drift,0.25,20,10
rosenbrock,sobol,drift,1.0,0,10
rosenbrock,sobol,drift,1.0,20,10
rosenbrock,sobol,drift,5.0,0,10
rosenbrock,sobol,drift,5.0,20,10
rosenbrock,sobol,gaussian,0.05,0,10
rosenbrock,sobol,gaussian,0.05,20,10
rosenbrock,sobol,gaussian,0.25,0,10
rosenbrock,sobol,gaussian,0.25,20,10
rosenbrock,sobol,gaussian,1.0,0,10
rosenbrock,sobol,gaussian,1.0,20,10
rosenbrock,sobol,gaussian,5.0,0,10
rosenbrock,sobol,gaussian,5.0,20,10
rosenbrock,ucb,ar1,0.05,0,10
rosenbrock,ucb,ar1,0.05,20,10
rosenbrock,ucb,ar1,0.25,0,10
rosenbrock,ucb,ar1,0.25,20,10
rosenbrock,ucb,ar1,1.0,0,10
rosenbrock,ucb,ar1,1.0,20,10
rosenbrock,ucb,ar1,5.0,0,10
rosenbrock,ucb,ar1,5.0,20,10
rosenbrock,ucb,bias,0.05,0,10
rosenbrock,ucb,bias,0.05,20,10
rosenbrock,ucb,bias,0.25,0,10
rosenbrock,ucb,bias,0.25,20,10
rosenbrock,ucb,bias,1.0,0,10
rosenbrock,ucb,bias,1.0,20,10
rosenbrock,ucb,bias,5.0,0,10
rosenbrock,ucb,bias,5.0,20,10
