dataset,dim,seed,k,sigma_e,frag_k,frag_exact,gp_mean_rank_corr,gp_mean_max,exact_max,fit_warnings,fit_seconds
moving_peaks,4,14,10,0.25,0.10117110671441766,0.074214542726949,0.32077778095674064,1.2949330671603554,2.0094410894140933,0,0.23277390000293963
moving_peaks,4,14,10,0.5,0.3406227478036078,0.2876743956994524,0.32077778095674064,1.2949330671603554,2.0094410894140933,0,0.23277390000293963
moving_peaks,4,14,10,1.0,0.7232651207528826,0.637619520809256,0.32077778095674064,1.2949330671603554,2.0094410894140933,0,0.23277390000293963
moving_peaks,4,14,10,2.0,0.8977231411999803,1.0464072639572863,0.32077778095674064,1.2949330671603554,2.0094410894140933,0,0.23277390000293963
moving_peaks,4,14,10,5.0,0.9642986535186717,1.520688512848556,0.32077778095674064,1.2949330671603554,2.0094410894140933,0,0.23277390000293963
moving_peaks,4,14,20,0.05,0.0,0.008028023140813504,0.45997653925383375,2.0186606603585013,2.0094410894140933,0,0.22839940001722425
moving_peaks,4,14,20,0.25,0.08234612774576663,0.074214542726949,0.45997653925383375,2.0186606603585013,2.0094410894140933,0,0.22839940001722425
moving_peaks,4,14,20,0.5,0.3660534085614846,0.2876743956994524,0.45997653925383375,2.0186606603585013,2.0094410894140933,0,0.22839940001722425
moving_peaks,4,14,20,1.0,1.224972634376688,0.637619520809256,0.45997653925383375,2.0186606603585013,2.0094410894140933,0,0.22839940001722425
moving_peaks,4,14,20,2.0,1.6567817907062234,1.0464072639572863,0.45997653925383375,2.0186606603585013,2.0094410894140933,0,0.22839940001722425
moving_peaks,4,14,20,5.0,1.7711484917828146,1.520688512848556,0.45997653925383375,2.0186606603585013,2.0094410894140933,0,0.22839940001722425
moving_peaks,4,14,50,0.05,6.159740006207715e-05,0.008028023140813504,0.702155098420691,2.272459679940045,2.0094410894140933,0,0.3062357000017073
moving_peaks,4,14,50,0.25,0.12076743103526215,0.074214542726949,0.702155098420691,2.272459679940045,2.0094410894140933,0,0.3062357000017073
moving_peaks,4,14,50,0.5,0.38157077935044925,0.2876743956994524,0.702155098420691,2.272459679940045,2.0094410894140933,0,0.3062357000017073
moving_peaks,4,14,50,1.0,0.9187215822128892,0.637619520809256,0.702155098420691,2.272459679940045,2.0094410894140933,0,0.3062357000017073
moving_peaks,4,14,50,2.0,1.5557629301528342,1.0464072639572863,0.702155098420691,2.272459679940045,2.0094410894140933,0,0.3062357000017073
moving_peaks,4,14,50,5.0,1.9036819494487596,1.520688512848556,0.702155098420691,2.272459679940045,2.0094410894140933,0,0.3062357000017073
moving_peaks,4,15,10,0.05,0.021676013856327992,0.008028023140813504,0.3494127660791943,1.7496207847204053,2.0094410894140933,0,0.2409715999965556
moving_peaks,4,15,10,0.25,0.15048717111836596,0.074214542726949,0.3494127660791943,1.7496207847204053,2.0094410894140933,0,0.2409715999965556
moving_peaks,4,15,10,0.5,0.281558511036151,0.2876743956994524,0.3494127660791943,1.7496207847204053,2.0094410894140933,0,0.2409715999965556
moving_peaks,4,15,10,1.0,0.5553718922220259,0.637619520809256,0.3494127660791943,1.7496207847204053,2.0094410894140933,0,0.2409715999965556
moving_peaks,4,15,10,2.0,0.8794592863286407,1.0464072639572863,0.3494127660791943,1.7496207847204053,2.0094410894140933,0,0.2409715999965556
moving_peaks,4,15,10,5.0,1.1153765936819828,1.520688512848556,0.3494127660791943,1.7496207847204053,2.0094410894140933,0,0.2409715999965556
moving_peaks,4,15,20,0.05,0.009902240726810656,0.008028023140813504,0.4194631208514533,1.4998106492899919,2.0094410894140933,0,0.24187749999691732
moving_peaks,4,15,20,0.25,0.08791483029294965,0.074214542726949,0.4194631208514533,1.4998106492899919,2.0094410894140933,0,0.24187749999691732
moving_peaks,4,15,20,0.5,0.3469129436076569,0.2876743956994524,0.4194631208514533,1.4998106492899919,2.0094410894140933,0,0.24187749999691732
moving_peaks,4,15,20,1.0,0.9474898437000406,0.637619520809256,0.4194631208514533,1.4998106492899919,2.0094410894140933,0,0.24187749999691732
moving_peaks,4,15,20,2.0,1.2857399149093618,1.0464072639572863,0.4194631208514533,1.4998106492899919,2.0094410894140933,0,0.24187749999691732
moving_peaks,4,15,20,5.0,1.4129558414804464,1.520688512848556,0.4194631208514533,1.4998106492899919,2.0094410894140933,0,0.24187749999691732
moving_peaks,4,15,50,0.05,0.0,0.008028023140813504,0.1981417372396429,1.6203907894200795,2.0094410894140933,0,0.2141507000196725
moving_peaks,4,15,50,0.25,0.10393384451190539,0.074214542726949,0.1981417372396429,1.6203907894200795,2.0094410894140933,0,0.2141507000196725
moving_peaks,4,15,50,0.5,0.4314521861311851,0.2876743956994524,0.1981417372396429,1.6203907894200795,2.0094410894140933,0,0.2141507000196725
moving_peaks,4,15,50,1.0,1.1679701178269013,0.637619520809256,0.1981417372396429,1.6203907894200795,2.0094410894140933,0,0.2141507000196725
moving_peaks,4,15,50,2.0,1.48614785458413,1.0464072639572863,0.1981417372396429,1.6203907894200795,2.0094410894140933,0,0.2141507000196725
moving_peaks,4,15,50,5.0,1.5896307908263638,1.520688512848556,0.1981417372396429,1.6203907894200795,2.0094410894140933,0,0.2141507000196725
moving_peaks,4,16,10,0.05,0.006905026546582813,0.008028023140813504,0.14714107919432362,2.0305012865354497,2.0094410894140933,0,0.22671079999417998
moving_peaks,4,16,10,0.25,0.07768152951328544,0.074214542726949,0.14714107919432362,2.0305012865354497,2.0094410894140933,0,0.22671079999417998
moving_peaks,4,16,10,0.5,0.17732884319751,0.2876743956994524,0.14714107919432362,2.0305012865354497,2.0094410894140933,0,0.22671079999417998
moving_peaks,4,16,10,1.0,0.6240779563625053,0.637619520809256,0.14714107919432362,2.0305012865354497,2.0094410894140933,0,0.22671079999417998
moving_peaks,4,16,10,2.0,1.2627577522228053,1.0464072639572863,0.14714107919432362,2.0305012865354497,2.0094410894140933,0,0.22671079999417998
moving_peaks,4,16,10,5.0,1.6294754975896482,1.520688512848556,0.14714107919432362,2.0305012865354497,2.0094410894140933,0,0.22671079999417998
moving_peaks,4,16,20,0.05,0.011240887000878776,0.008028023140813504,0.07792758640421148,1.139726466261003,2.0094410894140933,0,0.27060630000778474
moving_peaks,4,16,20,0.25,0.11496531875780241,0.074214542726949,0.07792758640421148,1.139726466261003,2.0094410894140933,0,0.27060630000778474
moving_peaks,4,16,20,0.5,0.4748010409280658,0.2876743956994524,0.07792758640421148,1.139726466261003,2.0094410894140933,0,0.27060630000778474
moving_peaks,4,16,20,1.0,0.9011926803417519,0.637619520809256,0.07792758640421148,1.139726466261003,2.0094410894140933,0,0.27060630000778474
moving_peaks,4,16,20,2.0,1.0428970803355462,1.0464072639572863,0.07792758640421148,1.139726466261003,2.0094410894140933,0,0.27060630000778474
moving_peaks,4,16,20,5.0,1.0960642657074187,1.520688512848556,0.07792758640421148,1.139726466261003,2.0094410894140933,0,0.27060630000778474
moving_peaks,4,16,50,0.05,0.00022042652294803643,0.008028023140813504,0.2616989013504234,1.6527623847215434,2.0094410894140933,0,0.22410009999293834
moving_peaks,4,16,50,0.25,0.1296342271777628,0.074214542726949,0.2616989013504234,1.6527623847215434,2.0094410894140933,0,0.22410009999293834
moving_peaks,4,16,50,0.5,0.299285760039932,0.2876743956994524,0.2616989013504234,1.6527623847215434,2.0094410894140933,0,0.22410009999293834
moving_peaks,4,16,50,1.0,0.9395212658036585,0.637619520809256,0.2616989013504234,1.6527623847215434,2.0094410894140933,0,0.22410009999293834
moving_peaks,4,16,50,2.0,1.565799649021524,1.0464072639572863,0.2616989013504234,1.6527623847215434,2.0094410894140933,0,0.22410009999293834
moving_peaks,4,16,50,5.0,1.7994574901158071,1.520688512848556,0.2616989013504234,1.6527623847215434,2.0094410894140933,0,0.22410009999293834
power_law_practice,4,7,10,0.05,0.015346677515668655,0.009093038879925153,0.9807371538109406,1.4457142777665748,1.4146713440745748,0,0.2251302999793552
power_law_practice,4,7,10,0.25,0.15999221758869409,0.15786019245216681,0.9807371538109406,1.4457142777665748,1.4146713440745748,0,0.2251302999793552
power_law_practice,4,7,10,0.5,0.37469732002247963,0.40043922256759906,0.9807371538109406,1.4457142777665748,1.4146713440745748,0,0.2251302999793552
power_law_practice,4,7,10,1.0,0.615798626627508,0.6306054136813901,0.9807371538109406,1.4457142777665748,1.4146713440745748,0,0.2251302999793552
power_law_practice,4,7,10,2.0,0.8715500302762053,0.8261658776995755,0.9807371538109406,1.4457142777665748,1.4146713440745748,0,0.2251302999793552
power_law_practice,4,7,10,5.0,1.0888253669889925,1.0523631811378806,0.9807371538109406,1.4457142777665748,1.4146713440745748,0,0.2251302999793552
power_law_practice,4,7,20,0.05,0.010201093722415034,0.009093038879925153,0.9452964065003433,1.55046805417371,1.4146713440745748,0,0.24442049997742288
power_law_practice,4,7,20,0.25,0.1676595791825878,0.15786019245216681,0.9452964065003433,1.55046805417371,1.4146713440745748,0,0.24442049997742288
power_law_practice,4,7,20,0.5,0.39859174662696545,0.40043922256759906,0.9452964065003433,1.55046805417371,1.4146713440745748,0,0.24442049997742288
power_law_practice,4,7,20,1.0,0.6296481378500937,0.6306054136813901,0.9452964065003433,1.55046805417371,1.4146713440745748,0,0.24442049997742288
power_law_practice,4,7,20,2.0,0.8617469298307707,0.8261658776995755,0.9452964065003433,1.55046805417371,1.4146713440745748,0,0.24442049997742288
power_law_practice,4,7,20,5.0,1.149423360195711,1.0523631811378806,0.9452964065003433,1.55046805417371,1.4146713440745748,0,0.24442049997742288
power_law_practice,4,7,50,0.05,0.010208756463752014,0.009093038879925153,0.9856946669718469,1.4046849170766669,1.4146713440745748,0,0.1852632999944035
power_law_practice,4,7,50,0.25,0.17551419240004337,0.15786019245216681,0.9856946669718469,1.4046849170766669,1.4146713440745748,0,0.1852632999944035
power_law_practice,4,7,50,0.5,0.3905902901751337,0.40043922256759906,0.9856946669718469,1.4046849170766669,1.4146713440745748,0,0.1852632999944035
power_law_practice,4,7,50,1.0,0.5694694434471105,0.6306054136813901,0.9856946669718469,1.4046849170766669,1.4146713440745748,0,0.1852632999944035
power_law_practice,4,7,50,2.0,0.7347879341354985,0.8261658776995755,0.9856946669718469,1.4046849170766669,1.4146713440745748,0,0.1852632999944035
power_law_practice,4,7,50,5.0,0.9530174022383991,1.0523631811378806,0.9856946669718469,1.4046849170766669,1.4146713440745748,0,0.1852632999944035
power_law_practice,4,8,10,0.05,0.02885321184803108,0.009093038879925153,0.9369635500114442,1.0837706045694437,1.4146713440745748,0,0.2577672000043094
power_law_practice,4,8,10,0.25,0.12963052295463406,0.15786019245216681,0.9369635500114442,1.0837706045694437,1.4146713440745748,0,0.2577672000043094
power_law_practice,4,8,10,0.5,0.22023260130005679,0.40043922256759906,0.9369635500114442,1.0837706045694437,1.4146713440745748,0,0.2577672000043094
power_law_practice,4,8,10,1.0,0.38421491679461245,0.6306054136813901,0.9369635500114442,1.0837706045694437,1.4146713440745748,0,0.2577672000043094
power_law_practice,4,8,10,2.0,0.5743809703683312,0.8261658776995755,0.9369635500114442,1.0837706045694437,1.4146713440745748,0,0.2577672000043094
power_law_practice,4,8,10,5.0,0.6988192330125883,1.0523631811378806,0.9369635500114442,1.0837706045694437,1.4146713440745748,0,0.2577672000043094
power_law_practice,4,8,20,0.05,0.010161460526326261,0.009093038879925153,0.9099593728541999,1.5061850996162482,1.4146713440745748,0,0.3261019999918062
power_law_practice,4,8,20,0.25,0.1970679788819343,0.15786019245216681,0.9099593728541999,1.5061850996162482,1.4146713440745748,0,0.3261019999918062
power_law_practice,4,8,20,0.5,0.429640977492392,0.40043922256759906,0.9099593728541999,1.5061850996162482,1.4146713440745748,0,0.3261019999918062
power_law_practice,4,8,20,1.0,0.6246709667420294,0.6306054136813901,0.9099593728541999,1.5061850996162482,1.4146713440745748,0,0.3261019999918062
power_law_practice,4,8,20,2.0,0.7698270113825584,0.8261658776995755,0.9099593728541999,1.5061850996162482,1.4146713440745748,0,0.3261019999918062
power_law_practice,4,8,20,5.0,1.000658517621714,1.0523631811378806,0.9099593728541999,1.5061850996162482,1.4146713440745748,0,0.3261019999918062
power_law_practice,4,8,50,0.05,0.010918373761396427,0.009093038879925153,0.979215066376745,1.4268901656556139,1.4146713440745748,0,0.2350834999815561
power_law_practice,4,8,50,0.25,0.165189464414157,0.15786019245216681,0.979215066376745,1.4268901656556139,1.4146713440745748,0,0.2350834999815561
power_law_practice,4,8,50,0.5,0.3976467065605972,0.40043922256759906,0.979215066376745,1.4268901656556139,1.4146713440745748,0,0.2350834999815561
power_law_practice,4,8,50,1.0,0.5968465112465791,0.6306054136813901,0.979215066376745,1.4268901656556139,1.4146713440745748,0,0.2350834999815561
power_law_practice,4,8,50,2.0,0.7565523079996934,0.8261658776995755,0.979215066376745,1.4268901656556139,1.4146713440745748,0,0.2350834999815561
power_law_practice,4,8,50,5.0,1.0342395789719474,1.0523631811378806,0.979215066376745,1.4268901656556139,1.4146713440745748,0,0.2350834999815561
power_law_practice,4,9,10,0.05,0.01951046834435951,0.009093038879925153,0.975270370794232,1.4133531799265713,1.4146713440745748,0,0.20166749999043532
power_law_practice,4,9,10,0.25,0.1508860001378708,0.15786019245216681,0.975270370794232,1.4133531799265713,1.4146713440745748,0,0.20166749999043532
power_law_practice,4,9,10,0.5,0.3255232956900965,0.40043922256759906,0.975270370794232,1.4133531799265713,1.4146713440745748,0,0.20166749999043532
power_law_practice,4,9,10,1.0,0.5372262219607399,0.6306054136813901,0.975270370794232,1.4133531799265713,1.4146713440745748,0,0.20166749999043532
power_law_practice,4,9,10,2.0,0.8324905037372419,0.8261658776995755,0.975270370794232,1.4133531799265713,1.4146713440745748,0,0.20166749999043532
power_law_practice,4,9,10,5.0,1.1642254460063048,1.0523631811378806,0.975270370794232,1.4133531799265713,1.4146713440745748,0,0.20166749999043532
power_law_practice,4,9,20,0.05,0.007993306940585766,0.009093038879925153,0.900912680247196,1.559047123641348,1.4146713440745748,0,0.29743999999482185
power_law_practice,4,9,20,0.25,0.19187247129186058,0.15786019245216681,0.900912680247196,1.559047123641348,1.4146713440745748,0,0.29743999999482185
power_law_practice,4,9,20,0.5,0.41250726315957614,0.40043922256759906,0.900912680247196,1.559047123641348,1.4146713440745748,0,0.29743999999482185
power_law_practice,4,9,20,1.0,0.6045286301205198,0.6306054136813901,0.900912680247196,1.559047123641348,1.4146713440745748,0,0.29743999999482185
power_law_practice,4,9,20,2.0,0.8336775351262431,0.8261658776995755,0.900912680247196,1.559047123641348,1.4146713440745748,0,0.29743999999482185
power_law_practice,4,9,20,5.0,1.3299409758759861,1.0523631811378806,0.900912680247196,1.559047123641348,1.4146713440745748,0,0.29743999999482185
power_law_practice,4,9,50,0.05,0.011227303415368905,0.009093038879925153,0.907673380636301,1.4456034927668968,1.4146713440745748,0,0.4298764000122901
power_law_practice,4,9,50,0.25,0.18466474364685448,0.15786019245216681,0.907673380636301,1.4456034927668968,1.4146713440745748,0,0.4298764000122901
power_law_practice,4,9,50,0.5,0.40070825217910133,0.40043922256759906,0.907673380636301,1.4456034927668968,1.4146713440745748,0,0.4298764000122901
power_law_practice,4,9,50,1.0,0.5771131816734345,0.6306054136813901,0.907673380636301,1.4456034927668968,1.4146713440745748,0,0.4298764000122901
power_law_practice,4,9,50,2.0,0.7597903378615931,0.8261658776995755,0.907673380636301,1.4456034927668968,1.4146713440745748,0,0.4298764000122901
power_law_practice,4,9,50,5.0,1.1638902888958504,1.0523631811378806,0.907673380636301,1.4456034927668968,1.4146713440745748,0,0.4298764000122901
power_law_practice,4,10,10,0.05,0.018176605369087506,0.009093038879925153,0.9406843671320666,1.3761664541552405,1.4146713440745748,0,0.22577069999533705
power_law_practice,4,10,10,0.25,0.14916497300457718,0.15786019245216681,0.9406843671320666,1.3761664541552405,1.4146713440745748,0,0.22577069999533705
power_law_practice,4,10,10,0.5,0.3398052574388356,0.40043922256759906,0.9406843671320666,1.3761664541552405,1.4146713440745748,0,0.22577069999533705
power_law_practice,4,10,10,1.0,0.5761211486523025,0.6306054136813901,0.9406843671320666,1.3761664541552405,1.4146713440745748,0,0.22577069999533705
power_law_practice,4,10,10,2.0,0.8769877276872629,0.8261658776995755,0.9406843671320666,1.3761664541552405,1.4146713440745748,0,0.22577069999533705
power_law_practice,4,10,10,5.0,1.168305571323767,1.0523631811378806,0.9406843671320666,1.3761664541552405,1.4146713440745748,0,0.22577069999533705
power_law_practice,4,10,20,0.05,0.010603179521606932,0.009093038879925153,0.9743941691462575,1.4198286035206757,1.4146713440745748,0,0.24849729999550618
power_law_practice,4,10,20,0.25,0.16620092243818363,0.15786019245216681,0.9743941691462575,1.4198286035206757,1.4146713440745748,0,0.24849729999550618
power_law_practice,4,10,20,0.5,0.37305156153585406,0.40043922256759906,0.9743941691462575,1.4198286035206757,1.4146713440745748,0,0.24849729999550618
power_law_practice,4,10,20,1.0,0.5774246460117015,0.6306054136813901,0.9743941691462575,1.4198286035206757,1.4146713440745748,0,0.24849729999550618
power_law_practice,4,10,20,2.0,0.7846193101736293,0.8261658776995755,0.9743941691462575,1.4198286035206757,1.4146713440745748,0,0.24849729999550618
power_law_practice,4,10,20,5.0,1.096943427302257,1.0523631811378806,0.9743941691462575,1.4198286035206757,1.4146713440745748,0,0.24849729999550618
power_law_practice,4,10,50,0.05,0.004787279031493362,0.009093038879925153,0.9666199359121078,1.393412745429332,1.4146713440745748,0,0.2624116000079084
power_law_practice,4,10,50,0.25,0.16849978596274415,0.15786019245216681,0.9666199359121078,1.393412745429332,1.4146713440745748,0,0.2624116000079084
power_law_practice,4,10,50,0.5,0.40581989010833747,0.40043922256759906,0.9666199359121078,1.393412745429332,1.4146713440745748,0,0.2624116000079084
power_law_practice,4,10,50,1.0,0.5820532544970363,0.6306054136813901,0.9666199359121078,1.393412745429332,1.4146713440745748,0,0.2624116000079084
