landscape,group,error_model,jitter_std,jitter_iteration,headline_cell,opt_z,n_runs,n_acquisitions,n_seeds,deployed,deployed_lo,deployed_hi,search_traj,search_traj_lo,search_traj_hi,search_final,search_final_lo,search_final_hi,selection,selection_lo,selection_hi,selection_share,selection_share_lo,selection_share_hi,deployed_over_search_traj
hartmann_6,classical,bias,5.0,0,False,7.967163963291937,100,10,10,0.8571047273176245,0.7832841045922391,0.9334084326340362,0.4077371869584265,0.33291043401815856,0.4837386107990714,0.5973883057308026,0.49341734731784515,0.7002479385279733,0.259716421586822,0.19059799195838115,0.3300973261527792,0.303015971454999,0.222253411414476,0.38394912003721593,2.1021009481899826
hicks_law,law,bias,5.0,0,False,5.402837764670362,100,10,10,0.6566159608467291,0.5461988564742615,0.7729485450223726,0.4144246594153349,0.33777949014486847,0.497356573578337,0.3583177955371303,0.23207116185101243,0.5036460190942943,0.29829816530959896,0.21310101132165685,0.3837119625804547,0.45429624483226555,0.32019800501881385,0.6049867609614482,1.5844036929971173
levy_10,classical,bias,5.0,0,False,2.6244803317786123,100,10,10,0.8938447560900278,0.7353706688664418,1.0778982911228554,0.18390879895835885,0.13397073315740068,0.2364085511462211,0.2807211280055882,0.21701853460294962,0.3398923154679724,0.6131236280844395,0.44664067834521004,0.8017774543251144,0.6859397271249258,0.597435758251464,0.7623475745209194,4.860260961697731
michalewicz,classical,bias,5.0,0,False,8.047721166688978,100,10,10,0.531776196661467,0.4593460019862524,0.6078564676263633,0.17798654683436496,0.1279530054364281,0.23049607661733368,0.31531950740130593,0.24379497078301593,0.39612719790755796,0.21645668926016107,0.17112386665421833,0.27126843427688785,0.4070447128304976,0.3146513135251249,0.5002387889588351,2.987732534393963
moving_peaks,other,bias,5.0,0,False,2.9574997815819173,100,10,10,0.73866080382291,0.6168539822862891,0.8672238944262902,0.2031542834832753,0.14831321265210687,0.25732249288682907,0.29878321593784096,0.2324192207781884,0.367394732408692,0.43987758788506903,0.3571770105299513,0.5346672645238862,0.5955068762394049,0.5338475547173338,0.6637432612539765,3.6359597797194385
powell,classical,bias,5.0,0,False,0.7642238834584598,100,10,10,0.5980090418198708,0.4139481910422043,0.8277554220567979,0.05524007632403891,0.02670290874723534,0.0893063679520367,0.05616922406847833,0.029511517126898267,0.08969787894778479,0.5418398177513924,0.35996544779734563,0.7758074158799475,0.9060729518444349,0.8343681878963459,0.9533827290542256,10.825637501149401
power_law_practice,law,bias,5.0,0,False,1.7175746997911816,100,10,10,0.7104060374072096,0.586399273579287,0.8622486876939137,0.2794280755012015,0.21676649679157417,0.35210267421950814,0.2658091123889428,0.19105013610642033,0.3497415608089656,0.44459692501826686,0.32010525723638616,0.5948464238295909,0.6258349473505682,0.5048749736864746,0.7353450645628368,2.542357406760134
rastrigin,classical,bias,5.0,0,False,3.638939073438052,100,10,10,0.7094069974257867,0.6040097503623142,0.8107336961495067,0.1666345736350246,0.12127382872341273,0.2179146052963281,0.25703626636958105,0.1957447298893441,0.321678822654158,0.45237073105620573,0.3671942044363752,0.5283307557955682,0.6376744699413959,0.5645767099137452,0.7026932159301444,4.257261755172024
rosenbrock,classical,bias,5.0,0,False,1.0256232505714238,100,10,10,0.718095937955983,0.446489410211014,1.044452939004612,0.06075632342558326,0.020751190738768115,0.11650464453184917,0.06630676023046703,0.022006021216908124,0.13531022086505612,0.6517891777255161,0.39136635336292713,0.9767564502592518,0.90766308967127,0.8098591431881255,0.9599502512915623,11.819279006168555
schwefel,classical,bias,5.0,0,False,4.328390371778852,100,10,10,0.5749508112091188,0.4782459974626305,0.6814203599847323,0.1557202324872037,0.10829356373721807,0.21129707340279827,0.2196312897628392,0.15345148170448986,0.2887254956620765,0.3553195214462796,0.28159400083713987,0.4445372698573608,0.6179998610647132,0.5214642997511884,0.7107500738976129,3.6922036528321094
shekel,classical,bias,5.0,0,False,56.774074038018384,100,10,10,0.3422781044803928,0.246232363136024,0.4690547413644136,0.1371333705717261,0.09753072389502178,0.18686560909658143,0.2966176011087443,0.19383160698342788,0.4243105287844366,0.04566050337164844,0.033167265588258825,0.06136359965059192,0.1334017653304612,0.0846937325810095,0.20937957660599765,2.495950497339873
steering_law,law,bias,5.0,0,False,1.290375177799024,100,10,10,0.604018474250681,0.4617956196595318,0.7604738012246522,0.1646131574754383,0.1046152134116608,0.22984559877188884,0.13859185144996794,0.06657194874293201,0.21463260244087234,0.4654266228007132,0.33747366439273163,0.6086805656673256,0.770550310366088,0.6482827971899687,0.8699755093955602,3.669320748803483
stevens,law,bias,5.0,0,False,3.0593887562558817,100,10,10,0.73375631277074,0.5878955169101685,0.8832268267441626,0.3322447259203916,0.24754435188816262,0.42302172583791225,0.30494905732663674,0.20565989631278084,0.4237583710482636,0.4288072554441032,0.30560506201961346,0.578357744258492,0.5844000903036629,0.4631576456838903,0.7082876181869131,2.208481446133034
weber_fechner,law,bias,5.0,0,False,2.153305282720616,100,10,10,0.8024833699209669,0.6277585426473669,1.0198243422347695,0.2561142461618419,0.186734833623744,0.33598425674863397,0.25664767875242733,0.16512462985881038,0.38248075326180403,0.5458356911685397,0.3801513041758101,0.7658509561799581,0.6801831808954454,0.5455521092675157,0.7958948489279047,3.133302352161493
yerkes_dodson,law,bias,5.0,0,False,3.5354125437868587,100,10,10,0.8831577013899579,0.7966868603278962,0.9792178598262592,0.34548607854116525,0.2833460668479431,0.40533012945542424,0.46278873667504894,0.379085246673764,0.5570902381948499,0.42036896471490887,0.3132722161190462,0.523983648205568,0.4759840332630414,0.3733878035002878,0.5646953418976526,2.5562757987793367
ackley,classical,bias,5.0,20,False,20.102447153853433,100,10,10,0.4017427135949187,0.2888354771711427,0.5216094526750671,0.16436409843459976,0.09698205182551194,0.23335528984209675,0.2652915206413302,0.1688420453428241,0.36411237368728133,0.13645119295358848,0.09739168188275477,0.18437532206224508,0.3396482085078303,0.26144348174306414,0.42802704995499014,2.4442242400932317
branin,classical,bias,5.0,20,False,1.2500554659000687,100,10,10,0.47523160921123053,0.3035751787899059,0.721423411746515,0.003986517847379504,0.0005686562689719751,0.010151628562291192,0.004829376922900966,0.0006225478686866387,0.012601037328406289,0.47040223228832956,0.2985474137403174,0.7253267236914821,0.9898378457381727,0.9669772882572754,0.9987753737628886,119.2097031557551
eggholder,classical,bias,5.0,20,False,3.2050455310550587,100,10,10,0.534891309193187,0.39144706152778064,0.698089054085645,0.04996242632186001,0.011428411662925747,0.09476999319934803,0.068228805058942,0.0030491565044322147,0.14062491123664925,0.4666625041342449,0.3167175324644277,0.6267606377667653,0.8724436088485786,0.7392853880911663,0.9931507456919324,10.70587136315989
griewank,classical,bias,5.0,20,False,2.7538558156589708,100,10,10,0.5272146629016651,0.34362955484943025,0.7358036624923842,0.0652477930923865,0.029998838975341238,0.11362623313840674,0.08054934828704464,0.03622849585701404,0.14110470999680289,0.4466653146146205,0.2760819197762912,0.6370263477064625,0.8472171698645102,0.7523859993517584,0.9293797185545908,8.080191496364705
hartmann_3,classical,bias,5.0,20,False,3.0549009421557276,100,10,10,0.6053603640348509,0.4472033150629367,0.7708048855130575,0.01627183295593434,0.001615420145890656,0.046245118214581396,0.017619318465325794,0.0025147342565056893,0.049531632463247356,0.5877410455695253,0.4157737319285,0.7429959852923297,0.9708944960520883,0.9106818120976433,0.9959137211415225,37.20296082649226
hartmann_6,classical,bias,5.0,20,False,7.967163963291937,100,10,10,0.461376980392751,0.36298867178612737,0.5673907113940866,0.15815794040823314,0.11106591830842524,0.2097047298561236,0.2133578338400823,0.13101822427340287,0.30304754939343687,0.24801914655266866,0.16788271217500642,0.3373766205691544,0.5375628977881391,0.37778563489391753,0.686761228514992,2.9171913797173685
hicks_law,law,bias,5.0,20,False,5.402837764670362,100,10,10,0.2815496807098949,0.1615647028164157,0.40137247988477287,0.004611488734678685,-0.005503685452652099,0.02400378173522708,0.004866095070774499,-0.005739803710811845,0.023269754224538117,0.2766835856391204,0.1583689256228517,0.40268258823400677,0.9827167444889114,0.9194475595572499,1.022121809702792,61.053966931031106
levy_10,classical,bias,5.0,20,False,2.6244803317786123,100,10,10,0.772986997916766,0.5507198165776253,1.0118138675649848,0.08010212947535299,0.05396884959597308,0.11086580210021801,0.14056630203340362,0.10061441256785437,0.18376766449137708,0.6324206958833624,0.4374418360648941,0.8730257974112676,0.8181517898590326,0.7607123542352322,0.8646879975329677,9.650018082910144
michalewicz,classical,bias,5.0,20,False,8.047721166688978,100,10,10,0.4188396825927406,0.3447115986530241,0.5008303550428045,0.08849957077524281,0.058532499391131365,0.1208489386413621,0.1676205115361805,0.11897006464862758,0.22432242442793515,0.25121917105656005,0.18850935339423877,0.3188572129792763,0.5997979214897682,0.49372048545314884,0.6993216392342163,4.73267473416841
moving_peaks,other,bias,5.0,20,False,2.9574997815819173,100,10,10,0.6452650397797436,0.5174824013667593,0.7834755204936741,0.08487087814755619,0.056779854894718464,0.11245550105550546,0.12412064670821393,0.0832590442463742,0.16145804721032875,0.5211443930715297,0.4040009736903004,0.6585634374019662,0.8076439307008147,0.7457897593871385,0.8682778555351338,7.602902831497611
powell,classical,bias,5.0,20,False,0.7642238834584598,100,10,10,0.4736009639662901,0.29726774492839997,0.7215449923530867,0.006047863751217378,0.0027185095825799405,0.011019742339453163,0.008480048418275146,0.004395251192589484,0.014727858333826858,0.4651209155480149,0.29348097467599116,0.7232566998966153,0.982094528804889,0.9690033821120222,0.990587901583708,78.30880182625785
power_law_practice,law,bias,5.0,20,False,1.7175746997911816,100,10,10,0.40134210197421394,0.23895592359438453,0.6294171178241902,0.0005575151647544368,0.0,0.0019471300159448989,0.0005459888108651638,0.0,0.001946307363720456,0.4007961131633488,0.2482969847665719,0.6191096625019664,0.99863959248686,0.994750032939361,1.0,719.8765654221963
rastrigin,classical,bias,5.0,20,False,3.638939073438052,100,10,10,0.6557975973050523,0.5438601553665953,0.7560613869405954,0.08861729508767845,0.05361792069690756,0.13059385765017056,0.1378621200385516,0.09295446634817421,0.1822099970273799,0.5179354772665008,0.4176817276626364,0.6181743690688692,0.7897794676206732,0.7252003984689848,0.8549483475244304,7.400334174680038
rosenbrock,classical,bias,5.0,20,False,1.0256232505714238,100,10,10,0.5399982002025354,0.2759559485323465,0.8667508061901255,0.00349143936171518,0.0008249246174540799,0.008627440288461477,0.004651052173702343,0.0015328395324807915,0.010052664982106857,0.5353471480288331,0.27819385042746725,0.8339181585815828,0.991386911712006,0.975919301275064,0.9978299706480359,154.66349097274875
schwefel,classical,bias,5.0,20,False,4.328390371778852,100,10,10,0.4835716384797804,0.41014041575432364,0.5546075791570929,0.06060524795661379,0.033396657021817835,0.0894648740788924,0.0960329523042574,0.05605806864417875,0.1352682349886285,0.38753868617552306,0.3187770228163112,0.46389908998186824,0.8014090474657298,0.7214829460781602,0.8816387278638455,7.97903902358358
shekel,classical,bias,5.0,20,False,56.774074038018384,100,10,10,0.2410583958567004,0.1622187262294197,0.34338731765440483,0.10567501091635133,0.06452612406253508,0.15714186449158568,0.1862729095097052,0.10961826440495707,0.2928261330823808,0.05478548634699515,0.040161555212655235,0.0713555821704258,0.2272706003551228,0.14270126026656887,0.3545455468445439,2.2811296044957485
steering_law,law,bias,5.0,20,False,1.290375177799024,100,10,10,0.21340901197653106,0.10422786293890068,0.34457586353876846,0.00442476533946916,0.00033016595834968823,0.013422922085035448,0.004520800730616563,0.0004838177495481891,0.013463727603420532,0.20888821124591456,0.09926430350836972,0.33698521749034127,0.9788162613717847,0.9113083641707656,0.9980301086041419,48.23058300355738
stevens,law,bias,5.0,20,False,3.0593887562558817,100,10,10,0.4220969548143723,0.2387115466352853,0.6274049773011228,0.0,0.0,0.0,0.0,0.0,0.0,0.4220969548143723,0.23317765937098436,0.6352250919861183,1.0,1.0,1.0,
weber_fechner,law,bias,5.0,20,False,2.153305282720616,100,10,10,0.5006022019700458,0.2831733897650877,0.7226355484985544,0.013895124985550258,-3.788192364493306e-05,0.03998274958730064,0.016856005307161855,0.00023708700118967876,0.04815616100639345,0.483746196662884,0.2692706821854354,0.7076564423973186,0.9663285434206492,0.8941304328991568,0.9995345989025449,36.027182374439185
yerkes_dodson,law,bias,5.0,20,False,3.5354125437868587,100,10,10,0.5014967568712454,0.37963739033991684,0.6257783238830015,0.06983233480301605,0.03430233503778802,0.12153788018867283,0.09217392883501947,0.04397943687903884,0.15530666399963164,0.4093228280362258,0.28014670493584715,0.5419142626514615,0.8162023431416041,0.6897864614826444,0.9104459757253632,7.1814404929446205
ackley,classical,drift,0.05,0,False,20.102447153853433,100,10,10,0.02009972538960059,-0.04651846695183309,0.0918240498906698,0.0013754981083846233,-0.04850735465618691,0.05159223728359664,0.02001518715254734,-0.05675848538662041,0.09556242819022356,8.453823705325326e-05,0.0,0.0002826185017682653,0.004205939902890044,,,14.612688499590586
branin,classical,drift,0.05,0,False,1.2500554659000687,100,10,10,0.020651357170447356,0.009673094292085767,0.03564835217419626,0.013680985074488566,0.0044352129895402475,0.027516440727890917,0.011313981220974354,0.0028034161218983447,0.02598663249415366,0.009337375949473007,0.005406246308782577,0.015595628865393696,0.4521434534498799,0.25039540263881305,0.7754082984402644,1.509493436182216
eggholder,classical,drift,0.05,0,False,3.2050455310550587,100,10,10,0.032927708880671404,-0.016739642588928138,0.09133357418914463,0.011179171243977507,-0.028026699340998988,0.058494929895446655,0.029705664657801365,-0.015892052919312543,0.08484162986307862,0.003222044222870041,0.0016779710895876007,0.005191000184790283,0.09785206236323912,,,2.9454516942309446
griewank,classical,drift,0.05,0,False,2.7538558156589708,100,10,10,0.021111646259868742,0.009382339204530996,0.041118920061829864,0.022986035915915203,0.005320033498650759,0.045236390382712786,0.015065173721761806,0.004370500421897814,0.03490617231440626,0.006046472538106946,0.004047093738365988,0.008657370092992852,0.2864045969546545,0.16995979484175242,0.5455550333807856,0.918455288989231
hartmann_3,classical,drift,0.05,0,False,3.0549009421557276,100,10,10,0.015952890716956648,0.005300407110013425,0.03548877810695792,0.02032657230558189,9.356756075812351e-05,0.05233595102590228,0.012203484035065633,0.0018870438598618837,0.03031373540225694,0.003749406681891015,0.002580275078775545,0.0052857201850408445,0.23502992331701333,0.11606682789435499,0.6124830751372897,0.784829359182011
hartmann_6,classical,drift,0.05,0,False,7.967163963291937,100,10,10,0.03960242029043341,4.737906783009587e-05,0.09279462584349533,0.05830189882534519,0.001250805503585297,0.12365279204721712,0.038029046377846216,-0.002114281457915825,0.09144996462763441,0.0015733739125871969,0.000976070539488211,0.0023073701633133975,0.03972923627011933,0.012792572617833712,0.39884908070261066,0.6792646738499933
hicks_law,law,drift,0.05,0,False,5.402837764670362,100,10,10,0.0011777757710922383,-0.014641982844878665,0.022529560234487146,0.009066245574076266,-0.005537076120374755,0.030054724897628317,0.0011777757710922333,-0.01464198284487867,0.028252043853697645,4.9317328692044204e-18,0.0,1.6439109564014736e-17,4.187327494970338e-15,,,0.1299077728999458
levy_10,classical,drift,0.05,0,False,2.6244803317786123,100,10,10,0.01988600988806539,-0.008919373062101846,0.04208389918017504,0.008321435639488714,-0.013934881437000984,0.0341364520852655,0.01239107830876076,-0.01519077883402774,0.03519728712736152,0.007494931579304634,0.0034098805874795603,0.013122636579533525,0.3768946923737941,,,2.3897330640518213
